AccountDesc,AccountID,ActionTS,ActionType,BatchID,CA_B_ID,C_ID,EffectiveDate,EndDate,SK_CustomerID,Status,TaxStatus,fakesk,isCurrent
EEASChJJQpXLMEqmSAJLIAkaUEHDFpUAaCSZFiFFss,6748,2015-01-03T13:30:36,NEW,1,9740,3548,2015-01-03,9999-12-31,3030,ACTIVE,1,10911,true
xARPuSDAoIMbfAGNnpdWgbCMDVRrGKRaFGLZgjUUKOaTZwlRjj,6749,2015-01-04T08:54:16,NEW,1,6424,3549,2015-01-04,9999-12-31,4040,ACTIVE,0,10914,true
Ui TTocEyXwPpwD BBfrGySKyDEHxKCWaUrdPmJXoNYcUtaVV,6750,2015-01-04T11:28:12,NEW,1,5964,3550,2015-01-04,9999-12-31,5699,ACTIVE,1,10915,true
HaAsowHIlAyGZuSUtIvQJuNDsCVPXCNhYIoTMMTtf,6751,2015-01-04T16:46:53,ADDACCT,1,277,998,2015-01-04,2015-08-31,4790,ACTIVE,1,10916,false
hdHjPSuVkKBnJkYXRxvDCajegydDzQuQfSjsQJxaSXuJwM,6751,2015-08-31T22:49:19,UPDACCT,1,4671,998,2015-08-31,9999-12-31,4790,ACTIVE,1,11872,true
FrlIEMHIFGsACuKqmHXBZPrZxiUBhe,6752,2015-01-04T20:42:10,ADDACCT,1,2061,2097,2015-01-04,9999-12-31,895,ACTIVE,1,10917,true
BEZADfQuSAQRAJiFEJVQltuLdqQYxE,6753,2015-01-05T00:52:13,ADDACCT,1,11913,837,2015-01-05,9999-12-31,512,ACTIVE,1,10921,true
SPytTzRZXqgfbuHtqNhCXPGLFXTtIugJsVU,6754,2015-01-05T09:34:34,ADDACCT,1,13916,2495,2015-01-05,9999-12-31,2530,ACTIVE,2,10922,true
rSbBPUwuMzOzxGkHuuQCaecfvVIoOhGAEgyZGmj,6755,2015-01-05T12:53:13,ADDACCT,1,5906,1195,2015-01-05,9999-12-31,1429,ACTIVE,2,10923,true
JRqRASB CKOtJNzpYAIGFTBCfIEEnTUEDq KvAh,6756,2015-01-05T16:54:03,ADDACCT,1,1724,1932,2015-01-05,9999-12-31,2194,ACTIVE,1,10924,true
nzKLaPtPOgoChgJBwWJuDVgVR JknL,6757,2015-01-06T11:49:06,ADDACCT,1,1103,1607,2015-01-06,9999-12-31,3229,ACTIVE,1,10928,true
BsUZainJFRiKogsLmGqsmClXbmDCSKtGEveGnmhuGOgskR,6758,2015-01-06T16:28:35,ADDACCT,1,1195,2415,2015-01-06,9999-12-31,5430,ACTIVE,1,10929,true
wcjqWEvdXBnsKDqiNMEcQGkekzBdIUNHPyIBEQZdRLaFHcTT,6759,2015-01-06T23:55:00,ADDACCT,1,6193,2276,2015-01-06,9999-12-31,2384,ACTIVE,1,10930,true
AtbEddHoU RVNWSOvHXzQULZvHLiFRRKDLLWt,6760,2015-01-07T10:47:08,ADDACCT,1,1178,545,2015-01-07,9999-12-31,1022,ACTIVE,2,10931,true
QGSGPagDPXyFyHhp HUwRyqFRlzzTvHqAXPhXWlRLw,6761,2015-01-09T02:33:45,NEW,1,9147,3551,2015-01-09,9999-12-31,4902,ACTIVE,1,10935,true
fmiuUydHUGSHvXiKgyBTexHLetrnPDwylZtL,6762,2015-01-09T05:13:17,NEW,1,2791,3552,2015-01-09,2016-10-28,2321,ACTIVE,1,10936,false
gVEFYGxvAFBUTtQtjQphTEFHXAHfT RqSFexNtJYz,6762,2016-10-28T12:03:32,UPDACCT,1,4152,3552,2016-10-28,9999-12-31,2321,ACTIVE,1,13564,true
GUlPZVJyDHGqmKJrLOvJKLNQADQPlXMVGMLqNDjM,6763,2015-01-09T23:19:53,NEW,1,3061,3553,2015-01-09,9999-12-31,3847,ACTIVE,1,10938,true
rVgQufVkcpIFgYVieFnSUHXzYlwhmAGsXHilfBVjOePX,6764,2015-01-10T10:20:27,NEW,1,3211,3554,2015-01-10,2016-10-31,1822,ACTIVE,0,10939,false
rVgQufVkcpIFgYVieFnSUHXzYlwhmAGsXHilfBVjOePX,6764,2016-10-31T14:55:43,CLOSEACCT,1,3211,3554,2016-10-31,9999-12-31,1822,INACTIVE,0,13577,true
ISBICvpEaYhKQsrvXVGCGkXVUOaSqAKKESbjbRaRn,6765,2015-01-10T14:45:24,NEW,1,14915,3555,2015-01-10,9999-12-31,5336,ACTIVE,0,10941,true
BCREHQ caNGXiBQ UyunJlPcaCHWdMMyJIHXgM,6766,2015-01-10T19:13:25,NEW,1,7431,3556,2015-01-10,9999-12-31,5619,ACTIVE,2,10942,true
sTqHMDtQDPBIYRvslGzt PUIvSKCgnscjFbPBUXCigtkS,6767,2015-01-11T02:37:55,NEW,1,5118,3557,2015-01-11,9999-12-31,2840,ACTIVE,1,10944,true
OTT MJfRJbvVwHeLUZcspMefYeBhWqWFhWZQ Hn,6768,2015-01-11T06:59:26,NEW,1,2031,3558,2015-01-11,9999-12-31,1481,ACTIVE,1,10945,true
RBOzFMCkvPeLkBlfZvMtWHIVmzJxDtuaCHfGmQsn  A,6769,2015-01-11T22:42:14,NEW,1,2054,3559,2015-01-11,9999-12-31,5230,ACTIVE,2,10947,true
fEKICPSiwdmkmtIAoIdQnM ArsQSOyfJJxJRFAdAaQhc,6770,2015-01-12T05:00:54,NEW,1,6121,3560,2015-01-12,9999-12-31,3585,ACTIVE,1,10948,true
BHJEHuECQsBUKZRVGzWXeoGZRmyJkSAHcrstQThbAH URbL,6771,2015-01-12T13:06:25,NEW,1,1880,3561,2015-01-12,9999-12-31,1845,ACTIVE,1,10950,true
dpaHBOLrkCubfsKUHYMVHQiLGQXUxHilkhU,6772,2015-01-12T22:35:22,ADDACCT,1,8587,1921,2015-01-12,9999-12-31,1105,ACTIVE,1,10951,true
FLLWOyuDMO QIcSoswSmIKGKrANoiSI,6773,2015-01-13T10:29:36,ADDACCT,1,7943,1777,2015-01-13,9999-12-31,5270,ACTIVE,0,10953,true
n lCIWfTVfCQhZyVRXInIqTzcaJfkCfnG,6774,2015-01-13T17:51:49,ADDACCT,1,12701,1464,2015-01-13,9999-12-31,2282,ACTIVE,1,10954,true
PwGKvLQRkLQoXTDmTBTShlcvmoJISBUKLBCPIM,6775,2015-01-14T07:09:06,ADDACCT,1,9266,193,2015-01-14,9999-12-31,4480,ACTIVE,0,10957,true
L WxFQEIAtpThyGgrnvoOsbbHHdzUKNkrbweGrS,6776,2015-01-14T19:20:31,ADDACCT,1,13926,1559,2015-01-14,9999-12-31,104,ACTIVE,1,10960,true
EhTqVWniLSQQRkYDVAeGtPdUMFJmwHYCcgNySCoVQMud,6777,2015-01-15T06:36:55,ADDACCT,1,12575,2003,2015-01-15,9999-12-31,4961,ACTIVE,1,10961,true
eIvbD JTzc a UxmFVFsUQgWm KlnaRNMUL,6778,2015-01-15T20:09:27,ADDACCT,1,10116,2996,2015-01-15,9999-12-31,5325,ACTIVE,2,10963,true
FONbwGrGlaEpHhRczDpMJBUDYPucYaplBN pzDd,6779,2015-01-16T04:27:23,ADDACCT,1,12565,2967,2015-01-16,9999-12-31,2393,ACTIVE,1,10964,true
RAOBqQTOshJKLDOICPxmNJEkGAMBOrZSYttFIlf,6780,2015-01-16T17:36:38,ADDACCT,1,7673,1085,2015-01-16,9999-12-31,4066,ACTIVE,1,10966,true
JLeOGFDZpKBlUsaIGWCAHQxlSSymFIQerJdBIxn,6781,2015-01-16T21:35:54,ADDACCT,1,10883,1727,2015-01-16,9999-12-31,1104,ACTIVE,1,10967,true
rdPlhObjUsJmBWCdEDZQlvZEShBNCaSIEpRNRMTjVycVB,6782,2015-01-18T01:32:19,NEW,1,1464,3562,2015-01-18,9999-12-31,5796,ACTIVE,1,10971,true
wBsRRlGpuOifNvogrue TugcOJTNrPBE,6783,2015-01-18T06:19:11,NEW,1,4968,3563,2015-01-18,2015-07-01,1538,ACTIVE,0,10972,false
TlmZYfCwVJReBsDvlYfPGTAWrVAWCi TjFGdIZItGtQsX L,6783,2015-07-01T10:25:42,UPDACCT,1,12811,3563,2015-07-01,9999-12-31,1538,ACTIVE,1,11628,true
PUOIdZkQBzSKQxBAuBNSTKSESNwjiKDSYr,6784,2015-01-18T16:17:37,NEW,1,10795,3564,2015-01-18,9999-12-31,5649,ACTIVE,1,10973,true
SexGfBxuQkJYbwsCvyLwlyKaIQKTTEzzIrZypLI,6785,2015-01-18T16:52:42,NEW,1,11306,3565,2015-01-18,9999-12-31,1154,ACTIVE,1,10974,true
VwhBSPKkYFlNIJgPWMjPRND qLjnYvNeSLvHH,6786,2015-01-19T20:35:57,NEW,1,14226,3566,2015-01-19,9999-12-31,1989,ACTIVE,1,10978,true
YxUFMKWWsQmq NAhyNxCmPoItKfWODEDRmDeUFG,6787,2015-01-19T23:11:34,NEW,1,2150,3567,2015-01-19,9999-12-31,5132,ACTIVE,2,10979,true
LVJUvlnHCtSPXmxMKAgbrGfUyssDmF,6788,2015-01-20T10:42:03,NEW,1,14223,3568,2015-01-20,9999-12-31,2860,ACTIVE,2,10980,true
JtEOMFJQittXZJsLaBpbyNzbtMvHUpkVMZoEumO,6789,2015-01-20T14:50:31,NEW,1,5026,3569,2015-01-20,9999-12-31,390,ACTIVE,0,10981,true
IkPLQAUSswKCxdpviRsrKSJfIoqTKNDHLLOOOFcayiYGMsDHuv,6790,2015-01-21T13:09:30,NEW,1,5456,3570,2015-01-21,9999-12-31,1141,ACTIVE,1,10985,true
dgeM OLrTKAjMlCoPBXczJNCFQrILVpam,6791,2015-01-22T00:04:18,NEW,1,4344,3571,2015-01-22,9999-12-31,5673,ACTIVE,1,10986,true
umtHWgDBqnLwggdEQZwPrWEOzNwRvlUIdPOHwMhObJWfx,6792,2015-01-22T05:51:15,NEW,1,10119,3572,2015-01-22,9999-12-31,2748,ACTIVE,1,10987,true
XnxX gLwJimLnnXXAOzsNSCTLJdiJoiIOJrOCbwC,6793,2015-01-22T06:10:53,ADDACCT,1,10716,359,2015-01-22,9999-12-31,1740,ACTIVE,2,10988,true
IAFCbfs  ZRcDFtBoytVNsYxLDByTawHEYkrIr,6794,2015-01-23T05:34:40,ADDACCT,1,9703,1123,2015-01-23,9999-12-31,598,ACTIVE,1,10992,true
UoHwnuSicfsIJLaSIHbqQBTUpIzkHRVsQRoy NHqAwOpCQV,6795,2015-01-23T13:26:23,ADDACCT,1,6250,3433,2015-01-23,2015-12-09,3117,ACTIVE,1,10993,false
gUNdlEtvjnfSicRbfaavwFSIgwDiAvotPTnqPtwtydnivKsMh,6795,2015-12-09T15:51:20,UPDACCT,1,5411,3433,2015-12-09,9999-12-31,3117,ACTIVE,2,12273,true
JFVUOJrPyJYNfXVldWvaPFoJJjuxjVYCCeYmnLVLKwTgxnuQ,6796,2015-01-23T14:50:04,ADDACCT,1,591,3523,2015-01-23,9999-12-31,5775,ACTIVE,1,10994,true
iJEJjdJUikZ ERUHZCSSbAMGiExubuEURddpdRm,6797,2015-01-23T19:41:33,ADDACCT,1,11470,2458,2015-01-23,9999-12-31,218,ACTIVE,1,10995,true
kNBtAALxyGMPFZESvtGKFOLCFnYgOcnnHBSK LoNXEKdkswxBc,6798,2015-01-24T15:16:56,ADDACCT,1,7799,1926,2015-01-24,2017-05-16,5011,ACTIVE,0,10998,false
fCHgCVtkNbkAOYeufbUFszhmIQHGdPTJWcLIeJCbBPHLtfu,6798,2017-05-16T08:37:22,UPDACCT,1,2443,1926,2017-05-16,9999-12-31,5011,ACTIVE,0,14362,true
QPZePzKfKcGLGPeXOCNJDbHRwsoGwMSiBEiGNTrPgJp,6799,2015-01-24T19:30:45,ADDACCT,1,9184,472,2015-01-24,2015-07-24,2294,ACTIVE,2,10999,false
qyjJDGRAIWrKsLklJXCIMJnZMBEIyYY,6799,2015-07-24T14:44:03,UPDACCT,1,7847,472,2015-07-24,9999-12-31,2294,ACTIVE,2,11722,true
"",6800,2015-01-24T23:40:27,ADDACCT,1,8679,1454,2015-01-24,2016-03-12,28,ACTIVE,1,11000,false
"",6800,2016-03-12T10:28:47,CLOSEACCT,1,8679,1454,2016-03-12,9999-12-31,28,INACTIVE,1,12646,true
cQAaDSBeHMkUpTgvKVmvfmKOPUioCNrUYqMutMJx,6801,2015-01-25T04:43:48,ADDACCT,1,10685,635,2015-01-25,9999-12-31,6056,ACTIVE,2,11001,true
bJdQJmivZlKZsDIq a GOfOMhIYLvDOPT,6802,2015-01-25T15:56:38,ADDACCT,1,10873,2038,2015-01-25,9999-12-31,4463,ACTIVE,0,11002,true
lIBqMqIM mUCFudOQpBTWCZsQByEMJyJEiyjRzOJUO,6803,2015-01-26T05:21:20,NEW,1,5183,3573,2015-01-26,9999-12-31,2764,ACTIVE,1,11004,true
HPGFcmVrPN BOMNVZnlGVSqNEmfWYIGRH,6804,2015-01-26T08:17:30,NEW,1,14001,3574,2015-01-26,9999-12-31,5420,ACTIVE,1,11005,true
GivaVUTISyOHdRBgxTDOCQvPSKhGymmmLPmVwUKIVP,6805,2015-01-26T17:14:25,NEW,1,5875,3575,2015-01-26,9999-12-31,345,ACTIVE,1,11007,true
niy rpHBVaQhzRQIufSIsLGFczRBMkMTLLVlf mfFhRAOYBYe,6806,2015-01-26T21:37:26,NEW,1,11664,3576,2015-01-26,9999-12-31,531,ACTIVE,1,11008,true
uAboHoLOmSuHFgTsbCeSMZXSngeqlHJJIGuLdYMJta,6807,2015-01-27T13:28:56,NEW,1,9529,3577,2015-01-27,9999-12-31,477,ACTIVE,0,11010,true
KMPZpkkOuUCljFPAuwDItjFDlbODKFaLBV,6808,2015-01-28T01:50:21,NEW,1,4814,3578,2015-01-28,9999-12-31,4107,ACTIVE,1,11011,true
FRTPNIJOJqdUkMAu zIHEBlKwCDcRVlQiHLIfWvQ,6809,2015-01-28T10:29:35,NEW,1,14864,3579,2015-01-28,9999-12-31,4254,ACTIVE,1,11013,true
jrMnoNNTULJgEUTFZPmuPNv uHpEsQljzEIEjiWGDuaUAIbPs,6810,2015-01-28T21:29:18,NEW,1,13503,3580,2015-01-28,9999-12-31,5504,ACTIVE,2,11014,true
ZNCPwCScOy dMwVRrKADKePHcmGBdotFWOSCziCEqdQPYS,6811,2015-01-29T04:37:30,NEW,1,9498,3581,2015-01-29,9999-12-31,2739,ACTIVE,0,11016,true
DjNYIqEQpDSGKvK XDyKGeLZYzOiDGuTFRpoCUBhzIapKzT,6812,2015-01-29T13:31:03,NEW,1,11845,3582,2015-01-29,9999-12-31,3001,ACTIVE,0,11017,true
QoPnHeDihQHvFEZFvKwrjnEuDqCTRgUE,6813,2015-01-30T04:33:56,NEW,1,13077,3583,2015-01-30,9999-12-31,5723,ACTIVE,1,11019,true
zVDfEiYOMLuVUibGgtUGUxsyGqwRMiMXazWVjJy,6814,2015-01-30T06:05:21,ADDACCT,1,12831,408,2015-01-30,2016-11-06,5732,ACTIVE,2,11020,false
zVDfEiYOMLuVUibGgtUGUxsyGqwRMiMXazWVjJy,6814,2016-11-06T20:42:12,CLOSEACCT,1,12831,408,2016-11-06,9999-12-31,5234,INACTIVE,2,13601,true
htuRTAyGHIGgVnyCHaMOszxDMvKZgDomMmLOaaPhw,6815,2015-01-30T22:28:18,ADDACCT,1,6861,501,2015-01-30,9999-12-31,547,ACTIVE,1,11023,true
ijOSRJXBKjDdZRhA NExvVonqSLHNDdFxBD,6816,2015-01-31T21:55:57,ADDACCT,1,5756,844,2015-01-31,9999-12-31,6023,ACTIVE,1,11026,true
TGTBSNatc GaMWDQFEFaCQKnJZnKFzheOmZiAYZNiYjTOpmJjG,6817,2015-02-01T00:41:09,ADDACCT,1,2133,2896,2015-02-01,9999-12-31,3269,ACTIVE,1,11027,true
YfRjRR uGZPMQvORxDMHKeyWNDTwgKEhHTHMe YHB,6818,2015-02-01T14:55:32,ADDACCT,1,6493,65,2015-02-01,9999-12-31,709,ACTIVE,0,11029,true
VQBRTyDXD CFghaBnSAkfYg MYOKkzHmNeqtVuTEMF,6819,2015-02-01T15:33:52,ADDACCT,1,11808,204,2015-02-01,9999-12-31,1129,ACTIVE,0,11030,true
CqNQkRVXHCBRoGrluktVNJPiCrOsooDRbXQiVFIRgyS,6820,2015-02-02T07:46:09,ADDACCT,1,9601,1019,2015-02-02,9999-12-31,6290,ACTIVE,1,11032,true
GKeqrRBLPWbFvwngLtAHkKK vDSPqSNpseLaBBJCtWQPj,6821,2015-02-02T09:04:19,ADDACCT,1,10286,3376,2015-02-02,9999-12-31,5678,ACTIVE,2,11033,true
RVwLqfyIIPnNEkLXkaqUJRhJLTjTrHhISu,6822,2015-02-03T01:27:56,ADDACCT,1,1403,1976,2015-02-03,9999-12-31,2652,ACTIVE,0,11035,true
uzVsAsmQvFB mgLdYzV WwxzCfNS ZyTlm,6823,2015-02-03T04:21:48,ADDACCT,1,5735,2415,2015-02-03,9999-12-31,5430,ACTIVE,1,11036,true
hQcBoJoNbmEpsEExDHLwUJOBCKqtzAiLLR,6824,2015-02-03T08:09:21,NEW,1,6373,3584,2015-02-03,9999-12-31,4233,ACTIVE,1,11037,true
n cNTKWJdRZzxAbtoMgCFsLwjEPcHsDYWT,6825,2015-02-03T08:58:35,NEW,1,13223,3585,2015-02-03,9999-12-31,6149,ACTIVE,2,11038,true
pVjUwpaxRSGMenTNeSQJVjitcsDXkJyUIKptJZIRmq,6826,2015-02-03T18:55:06,NEW,1,3845,3586,2015-02-03,9999-12-31,1342,ACTIVE,1,11039,true
JJyirlmDcTINcBdKbuBRbnQDdLPGUJlxhKUHMQDIgVy,6827,2015-02-03T18:56:35,NEW,1,12023,3587,2015-02-03,9999-12-31,6252,ACTIVE,1,11040,true
EPffEKZMwyBKTxjvNfDonwfQYHobkpUWOkoRJbtpKPSuD,6828,2015-02-04T00:58:12,NEW,1,8765,3588,2015-02-04,9999-12-31,3887,ACTIVE,1,11041,true
wezHNjEry CvLvqcCIHyvtdhVPUXpOqKTCkKtxaRqJdqbW,6829,2015-02-05T01:07:43,NEW,1,717,3589,2015-02-05,9999-12-31,1391,ACTIVE,0,11046,true
SBgHBCWbQleJhZsfSiqJmPUbUOXiRgH,6830,2015-02-05T04:41:42,NEW,1,1659,3590,2015-02-05,9999-12-31,6016,ACTIVE,1,11047,true
LMFJDJTXIyzgImIeSLIRfRXNrNEjQpErTcRBypcxGzCZrwNtLj,6831,2015-02-05T11:41:37,NEW,1,3805,3591,2015-02-05,9999-12-31,1947,ACTIVE,1,11048,true
DIu rEGKKcwCKptg yQPKSkXZOkpGluBJJArDnFxDSAQtT,6832,2015-02-05T14:40:24,NEW,1,5237,3592,2015-02-05,9999-12-31,5023,ACTIVE,1,11049,true
UHsojTWJSH VNMISJVFLSDGgtLFZoLu,6833,2015-02-06T04:01:46,NEW,1,2218,3593,2015-02-06,9999-12-31,1759,ACTIVE,0,11050,true
BVxeLbTTPUcFaXMZzNScIVrXWABcYouOHYXwxCCxTKR,6834,2015-02-06T08:56:21,NEW,1,9215,3594,2015-02-06,2016-07-03,4478,ACTIVE,2,11051,false
BVxeLbTTPUcFaXMZzNScIVrXWABcYouOHYXwxCCxTKR,6834,2016-07-03T22:25:54,CLOSEACCT,1,9215,3594,2016-07-03,9999-12-31,4478,INACTIVE,2,13099,true
HehwhHTEFHTUzdMIkMdmHlSXROZQYqrbitdRUbnXMX,6835,2015-02-06T20:05:47,ADDACCT,1,7629,2057,2015-02-06,9999-12-31,5069,ACTIVE,1,11052,true
SDSuPtzRnptSLYuguxNEQIvASgjqFENFJSreBVLqxaJaioZ,6836,2015-02-08T20:37:41,ADDACCT,1,6486,3549,2015-02-08,9999-12-31,4040,ACTIVE,1,11058,true
HElQzsCDYz sYALwNrBSDHRmtyktrVraDMnMVOSRGKriGe,6837,2015-02-09T01:04:21,ADDACCT,1,3760,3542,2015-02-09,9999-12-31,4288,ACTIVE,1,11059,true
GTuOuadCxrEqMPuIysOoarIuBSnFGJEOuATIDaKMVkRx yKIO,6838,2015-02-09T01:46:22,ADDACCT,1,11668,1157,2015-02-09,9999-12-31,4058,ACTIVE,2,11060,true
"",6839,2015-02-09T08:36:26,ADDACCT,1,6012,1464,2015-02-09,9999-12-31,2282,ACTIVE,1,11061,true
oAOW BLDLWnAuevpscqrjkkwIfZipvpGp,6840,2015-02-09T15:12:14,ADDACCT,1,10668,400,2015-02-09,9999-12-31,5205,ACTIVE,1,11062,true
LStDUInMhmAYoeSKgKYiqplCFoLrXiLxHFTPTlkFCWrEpBTSeL,6841,2015-02-09T16:49:42,ADDACCT,1,13803,1354,2015-02-09,9999-12-31,1744,ACTIVE,1,11063,true
ALgxvTFawJWAAAjoRRiFCVNqsynwShRBJ gl,6842,2015-02-10T05:27:59,ADDACCT,1,7294,3053,2015-02-10,9999-12-31,5386,ACTIVE,2,11064,true
tZQbCgmAMniYpHYcCzWLTcnGlCKKBR,6843,2015-02-11T04:32:25,ADDACCT,1,4282,1662,2015-02-11,9999-12-31,5323,ACTIVE,1,11069,true
NASJEaPZCYSHfjEDdECxeFYLCNHzcJ,6844,2015-02-11T16:46:59,ADDACCT,1,2099,1587,2015-02-11,9999-12-31,3757,ACTIVE,1,11070,true
ZgCCKRMPMPvlbUPNlXNGbZurOWTrVwCTJGUdSyZaLMc,6845,2015-02-11T23:24:16,NEW,1,7018,3595,2015-02-11,9999-12-31,6060,ACTIVE,2,11072,true
OLehnjzwLxAjwERUckruFGdFFqZSEAzkDBCcCfmWMzpOv,6846,2015-02-12T06:14:59,NEW,1,11419,3596,2015-02-12,9999-12-31,2277,ACTIVE,1,11073,true
gHNzXptVJURnhatsAmGMtZzBjGzezCLVQmD,6847,2015-02-12T15:47:07,NEW,1,5016,3597,2015-02-12,9999-12-31,3808,ACTIVE,1,11075,true
KxqodVgyyxEeGHnkZTUsSPWnXNOyWsiBgCzInltvzOapTJI,6848,2015-02-13T01:34:20,NEW,1,2181,3598,2015-02-13,9999-12-31,2539,ACTIVE,0,11076,true
HXHieFtDQRhhKdyIeTOoBJEjSAPtXcxSoSVYTCPU,6849,2015-02-13T17:28:56,NEW,1,10423,3599,2015-02-13,9999-12-31,5857,ACTIVE,1,11078,true
GLyYoXoWumBqxBfc qlKnLSNcRYZtfCV TIGQMCFGGdC,6850,2015-02-14T05:56:35,NEW,1,9440,3600,2015-02-14,9999-12-31,1933,ACTIVE,1,11080,true
CIdmDADOAZGbIBzRdECEEGjcOIGMrGXYNrrKf,6851,2015-02-14T15:38:17,NEW,1,1188,3601,2015-02-14,9999-12-31,2807,ACTIVE,1,11081,true
MZbKBQwrdXitMXLKqMyBkENfYfVnptGJGfVT,6852,2015-02-15T04:05:46,NEW,1,2774,3602,2015-02-15,9999-12-31,71,ACTIVE,2,11083,true
EMrCOYMdKVDkGqXuxgONZXbevEocekfXUT zrbBAvp,6853,2015-02-15T15:34:29,NEW,1,9283,3603,2015-02-15,9999-12-31,1902,ACTIVE,1,11085,true
"",6854,2015-02-15T23:05:20,NEW,1,14878,3604,2015-02-15,9999-12-31,1439,ACTIVE,0,11086,true
ZCquTbuObUyPUBYBLKjDofFjlPCZViXvFOTFuOtXHKKbspQ,6855,2015-02-16T16:19:41,NEW,1,9781,3605,2015-02-16,9999-12-31,2945,ACTIVE,2,11088,true
bo mJZyLVP hAigCbexVPBoysRiXEPAQXkcIlI,6856,2015-02-17T02:07:01,ADDACCT,1,14721,1325,2015-02-17,9999-12-31,4252,ACTIVE,2,11089,true
IEgHkwjAQodBbRgLzqetkmNCpCIjUMyTZ,6857,2015-02-17T05:29:19,ADDACCT,1,6646,784,2015-02-17,9999-12-31,1561,ACTIVE,1,11091,true
UpmxdXjDATCrUyJAeQEOHVfKnQocWjxK,6858,2015-02-17T14:52:54,ADDACCT,1,3791,2904,2015-02-17,9999-12-31,2274,ACTIVE,1,11093,true
wvQpCNpHnvjsXKAKKTQMQHpYAdXRIQCShcWLhtMAEmuVRr,6859,2015-02-17T19:46:42,ADDACCT,1,6274,1657,2015-02-17,2017-01-10,2882,ACTIVE,2,11094,false
wvQpCNpHnvjsXKAKKTQMQHpYAdXRIQCShcWLhtMAEmuVRr,6859,2017-01-10T01:57:58,UPDACCT,1,2706,1657,2017-01-10,9999-12-31,2882,ACTIVE,1,13857,true
JBSIBoMEIcoqFyURvkENSiUQoSlkifbNa GIHfcP,6860,2015-02-18T06:47:53,ADDACCT,1,12562,1146,2015-02-18,9999-12-31,2231,ACTIVE,1,11096,true
WymNIYBfsleIownPmexNLeMjHcMCLdKqYW,6861,2015-02-18T15:38:15,ADDACCT,1,12981,762,2015-02-18,9999-12-31,2431,ACTIVE,2,11097,true
BEyRbGBVgwwlPBwQDaAPzDeBOemaVMNdTnxQRjQv,6862,2015-02-19T04:30:45,ADDACCT,1,2989,213,2015-02-19,9999-12-31,4100,ACTIVE,2,11099,true
cqrRhjfgTQAEyGsWyEqeoUVNJByXWStvY,6863,2015-02-19T14:08:25,ADDACCT,1,9154,763,2015-02-19,9999-12-31,2267,ACTIVE,0,11101,true
itDWQoZQTGMtQGNPB qXuHHTyXTSAFYUbvIUfQnHnUfQLHxv,6864,2015-02-19T19:45:58,ADDACCT,1,8884,1621,2015-02-19,9999-12-31,3595,ACTIVE,1,11102,true
GDtyMKIJXOfQZwogxPzPEKEwnpaASbSJZpTLOrjTitLWjGLZ,6865,2015-02-20T05:12:09,ADDACCT,1,10354,1471,2015-02-20,9999-12-31,2046,ACTIVE,1,11104,true
PMNNSNvHhuvUrMjIGRxbL HDDTHIhqUFPvoMGAGDqU,6866,2015-02-20T08:06:58,NEW,1,11091,3606,2015-02-20,9999-12-31,6049,ACTIVE,1,11106,true
KQTFVjdUpMTQAwHLsoOXdMJnKkJBjsEjXQuQGGCK,6867,2015-02-20T08:09:14,NEW,1,11054,3607,2015-02-20,9999-12-31,5667,ACTIVE,1,11107,true
nOGGUsBlbSnAnlZNxTFtUxpUwkzJDOhQrXtLIqoGHl,6868,2015-02-21T01:48:58,NEW,1,12708,3608,2015-02-21,9999-12-31,3139,ACTIVE,1,11109,true
JTATZvZceiyWUjRnnTYUvoDDREiTtBENHxwFKEMbKC,6869,2015-02-21T05:17:20,NEW,1,5115,3609,2015-02-21,9999-12-31,5566,ACTIVE,0,11110,true
OatkUbGyPmAQRCSqNuVjIVViROeZckEqHPFrhmeKO B,6870,2015-02-21T10:26:19,NEW,1,7039,3610,2015-02-21,9999-12-31,1627,ACTIVE,2,11111,true
"",6871,2015-02-22T00:23:41,NEW,1,4395,3611,2015-02-22,9999-12-31,5542,ACTIVE,1,11113,true
sCIkZFHGgd wsGGArTPmWLfYHPpbhztjfDHA,6872,2015-02-22T09:31:47,NEW,1,1041,3612,2015-02-22,9999-12-31,2533,ACTIVE,1,11114,true
BcVTuYRQysZTnDsBRSQRkkQIbPMDVDb,6873,2015-02-23T04:03:29,NEW,1,7253,3613,2015-02-23,9999-12-31,2388,ACTIVE,1,11117,true
VkRCrxRrJlNTwUDHHGDUypbRkEQxNfN,6874,2015-02-23T10:30:41,NEW,1,857,3614,2015-02-23,9999-12-31,861,ACTIVE,2,11118,true
YRGCJejGKiCssoBUQgRv bvirnLsCcCiHkSWdPmlSVUlIRyz,6875,2015-02-24T06:45:47,NEW,1,2194,3615,2015-02-24,9999-12-31,5291,ACTIVE,1,11121,true
G PALEoREoSTEZWUIwbc oNShcSVcBOgEapCMFXLdUGef VCNp,6876,2015-02-24T09:54:30,NEW,1,3600,3616,2015-02-24,9999-12-31,6024,ACTIVE,2,11122,true
mb rldOBcoygkgzlcNGwLVFEkCpOaGf,6877,2015-02-25T00:40:07,ADDACCT,1,10931,511,2015-02-25,9999-12-31,4918,ACTIVE,2,11124,true
MPWbCHKPFtDNMVSUExNRYSLnDXlYAqcXRl,6878,2015-02-25T03:08:12,ADDACCT,1,959,1885,2015-02-25,9999-12-31,3028,ACTIVE,2,11125,true
